Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	Ensembl ID	Entrez Gene ID	GO ID	Term	Code
A430078G23Rik	old symbol	MGI:2142567	Arhgef18	Rho/Rac guanine nucleotide exchange factor 18	protein coding gene	ENSMUSG00000004568	102098	GO:0007264	small GTPase-mediated signal transduction	IEA
A430078G23Rik	old symbol	MGI:2142567	Arhgef18	Rho/Rac guanine nucleotide exchange factor 18	protein coding gene	ENSMUSG00000004568	102098	GO:0007264	small GTPase-mediated signal transduction	ISO
A430078G23Rik	old symbol	MGI:2142567	Arhgef18	Rho/Rac guanine nucleotide exchange factor 18	protein coding gene	ENSMUSG00000004568	102098	GO:0008270	zinc ion binding	IEA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0042995	cell projection	IEA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0071226	cellular response to molecule of fungal origin	IMP
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0031410	cytoplasmic vesicle	IEA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0030175	filopodium	IEA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0030175	filopodium	IMP
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0001772	immunological synapse	IBA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0001772	immunological synapse	IEA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0001772	immunological synapse	ISO
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0001772	immunological synapse	ISS
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0031256	leading edge membrane	IEA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0031256	leading edge membrane	ISO
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0031256	leading edge membrane	ISS
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0016020	membrane	IEA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0016020	membrane	ISO
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0016020	membrane	ISS
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0060090	molecular adaptor activity	IMP
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0045335	phagocytic vesicle	IEA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0045335	phagocytic vesicle	IMP
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0005886	plasma membrane	IEA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0002720	positive regulation of cytokine production involved in immune response	IMP
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0002732	positive regulation of dendritic cell cytokine production	IMP
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0070374	positive regulation of ERK1 and ERK2 cascade	IEA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0070374	positive regulation of ERK1 and ERK2 cascade	IMP
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0070374	positive regulation of ERK1 and ERK2 cascade	ISO
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0032735	positive regulation of interleukin-12 production	IMP
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0032755	positive regulation of interleukin-6 production	IMP
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0031666	positive regulation of lipopolysaccharide-mediated signaling pathway	IDA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0032874	positive regulation of stress-activated MAPK cascade	IMP
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0005515	protein binding	IPI
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0043235	receptor complex	IDA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0001726	ruffle	IEA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0001726	ruffle	IMP
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0097197	tetraspanin-enriched microdomain	IEA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0097197	tetraspanin-enriched microdomain	ISO
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0097197	tetraspanin-enriched microdomain	ISS
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0034138	toll-like receptor 3 signaling pathway	IMP
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0034142	toll-like receptor 4 signaling pathway	IMP
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0034154	toll-like receptor 7 signaling pathway	IMP
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0038123	toll-like receptor TLR1:TLR2 signaling pathway	IMP
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0031259	uropod membrane	IEA
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0031259	uropod membrane	ISO
A430084P05Rik	old symbol	MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	protein coding gene	ENSMUSG00000057135	327957	GO:0031259	uropod membrane	ISS
A430088P11Rik	current symbol	MGI:3605804	A430088P11Rik	RIKEN cDNA A430088P11 gene	lncRNA gene	ENSMUSG00000116220	106059	GO:0008150	biological_process	ND
A430088P11Rik	current symbol	MGI:3605804	A430088P11Rik	RIKEN cDNA A430088P11 gene	lncRNA gene	ENSMUSG00000116220	106059	GO:0005575	cellular_component	ND
A430088P11Rik	current symbol	MGI:3605804	A430088P11Rik	RIKEN cDNA A430088P11 gene	lncRNA gene	ENSMUSG00000116220	106059	GO:0003674	molecular_function	ND
A430089I19Rik	old symbol	MGI:2683305	Pramel39-ps	PRAME like 39, pseudogene	pseudogene	ENSMUSG00000094560	331195	
A430090L17Rik	current symbol	MGI:2442754	A430090L17Rik	RIKEN cDNA A430090L17 gene	lncRNA gene	ENSMUSG00000114213	319803	GO:0008150	biological_process	ND
A430090L17Rik	current symbol	MGI:2442754	A430090L17Rik	RIKEN cDNA A430090L17 gene	lncRNA gene	ENSMUSG00000114213	319803	GO:0005575	cellular_component	ND
A430090L17Rik	current symbol	MGI:2442754	A430090L17Rik	RIKEN cDNA A430090L17 gene	lncRNA gene	ENSMUSG00000114213	319803	GO:0003674	molecular_function	ND
A430092G05Rik	old symbol	MGI:2444930	Arhgap15os	Rho GTPase activating protein 15, opposite strand	antisense lncRNA gene	ENSMUSG00000085089	320872	GO:0008150	biological_process	ND
A430092G05Rik	old symbol	MGI:2444930	Arhgap15os	Rho GTPase activating protein 15, opposite strand	antisense lncRNA gene	ENSMUSG00000085089	320872	GO:0005575	cellular_component	ND
A430092G05Rik	old symbol	MGI:2444930	Arhgap15os	Rho GTPase activating protein 15, opposite strand	antisense lncRNA gene	ENSMUSG00000085089	320872	GO:0003674	molecular_function	ND
A430093F15Rik	current symbol	MGI:2685520	A430093F15Rik	RIKEN cDNA A430093F15 gene	lncRNA gene	ENSMUSG00000067577	403202	GO:0008150	biological_process	ND
A430093F15Rik	current symbol	MGI:2685520	A430093F15Rik	RIKEN cDNA A430093F15 gene	lncRNA gene	ENSMUSG00000067577	403202	GO:0005575	cellular_component	ND
A430093F15Rik	current symbol	MGI:2685520	A430093F15Rik	RIKEN cDNA A430093F15 gene	lncRNA gene	ENSMUSG00000067577	403202	GO:0003674	molecular_function	ND
A430105I19Rik	old symbol	MGI:2685199	Ccdc9b	coiled-coil domain containing 9B	protein coding gene	ENSMUSG00000045838	214239	GO:0008150	biological_process	ND
A430105I19Rik	old symbol	MGI:2685199	Ccdc9b	coiled-coil domain containing 9B	protein coding gene	ENSMUSG00000045838	214239	GO:0005575	cellular_component	ND
A430105I19Rik	old symbol	MGI:2685199	Ccdc9b	coiled-coil domain containing 9B	protein coding gene	ENSMUSG00000045838	214239	GO:0003674	molecular_function	ND
A430107O13Rik	old symbol	MGI:2444814	Cped1	cadherin-like and PC-esterase domain containing 1	protein coding gene	ENSMUSG00000062980	214642	GO:0008150	biological_process	ND
A430107O13Rik	old symbol	MGI:2444814	Cped1	cadherin-like and PC-esterase domain containing 1	protein coding gene	ENSMUSG00000062980	214642	GO:0005783	endoplasmic reticulum	ISO
A430107O13Rik	old symbol	MGI:2444814	Cped1	cadherin-like and PC-esterase domain containing 1	protein coding gene	ENSMUSG00000062980	214642	GO:0003674	molecular_function	ND
A430107P09Rik	current symbol	MGI:2444988	A430107P09Rik	RIKEN cDNA A430107P09 gene	lncRNA gene			GO:0008150	biological_process	ND
A430107P09Rik	current symbol	MGI:2444988	A430107P09Rik	RIKEN cDNA A430107P09 gene	lncRNA gene			GO:0005575	cellular_component	ND
A430107P09Rik	current symbol	MGI:2444988	A430107P09Rik	RIKEN cDNA A430107P09 gene	lncRNA gene			GO:0003674	molecular_function	ND
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0005737	cytoplasm	IEA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0006952	defense response	IBA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0006952	defense response	IDA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0050829	defense response to Gram-negative bacterium	IDA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0050830	defense response to Gram-positive bacterium	IDA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0042494	detection of bacterial lipoprotein	IBA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0042494	detection of bacterial lipoprotein	IDA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0031012	extracellular matrix	IBA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0031012	extracellular matrix	IDA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0050840	extracellular matrix binding	IBA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0050840	extracellular matrix binding	IDA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0005576	extracellular region	IEA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0005615	extracellular space	HDA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0005615	extracellular space	IBA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0005615	extracellular space	IDA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0001968	fibronectin binding	IDA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0002376	immune system process	IEA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0045087	innate immune response	IEA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0045087	innate immune response	NAS
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0043236	laminin binding	IDA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0016020	membrane	IEA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0032717	negative regulation of interleukin-8 production	IDA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0005515	protein binding	IPI
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0032677	regulation of interleukin-8 production	IDA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0005044	scavenger receptor activity	IDA
A430110N23Rik	old symbol	MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	protein coding gene	ENSMUSG00000035279	269855	GO:0016192	vesicle-mediated transport	IEA
A530006G24Rik	current symbol	MGI:2685849	A530006G24Rik	RIKEN cDNA A530006G24 gene	lncRNA gene	ENSMUSG00000051986	381384	GO:0008150	biological_process	ND
A530006G24Rik	current symbol	MGI:2685849	A530006G24Rik	RIKEN cDNA A530006G24 gene	lncRNA gene	ENSMUSG00000051986	381384	GO:0005575	cellular_component	ND
A530006G24Rik	current symbol	MGI:2685849	A530006G24Rik	RIKEN cDNA A530006G24 gene	lncRNA gene	ENSMUSG00000051986	381384	GO:0003674	molecular_function	ND
A530013C23Rik	current symbol	MGI:3041178	A530013C23Rik	RIKEN cDNA A530013C23 gene	lncRNA gene	ENSMUSG00000006462	329562	GO:0008150	biological_process	ND
A530013C23Rik	current symbol	MGI:3041178	A530013C23Rik	RIKEN cDNA A530013C23 gene	lncRNA gene	ENSMUSG00000006462	329562	GO:0005575	cellular_component	ND
A530013C23Rik	current symbol	MGI:3041178	A530013C23Rik	RIKEN cDNA A530013C23 gene	lncRNA gene	ENSMUSG00000006462	329562	GO:0003674	molecular_function	ND
A530016L24Rik	current symbol	MGI:2443020	A530016L24Rik	RIKEN cDNA A530016L24 gene	protein coding gene	ENSMUSG00000043122	319942	GO:0008150	biological_process	ND
A530016L24Rik	current symbol	MGI:2443020	A530016L24Rik	RIKEN cDNA A530016L24 gene	protein coding gene	ENSMUSG00000043122	319942	GO:0016020	membrane	IEA
A530016L24Rik	current symbol	MGI:2443020	A530016L24Rik	RIKEN cDNA A530016L24 gene	protein coding gene	ENSMUSG00000043122	319942	GO:0003674	molecular_function	ND
A530016L24Rik	current symbol	MGI:2443020	A530016L24Rik	RIKEN cDNA A530016L24 gene	protein coding gene	ENSMUSG00000043122	319942	GO:0005886	plasma membrane	IBA
A530016L24Rik	current symbol	MGI:2443020	A530016L24Rik	RIKEN cDNA A530016L24 gene	protein coding gene	ENSMUSG00000043122	319942	GO:0005886	plasma membrane	IDA
A530016L24Rik	current symbol	MGI:2443020	A530016L24Rik	RIKEN cDNA A530016L24 gene	protein coding gene	ENSMUSG00000043122	319942	GO:0005886	plasma membrane	IEA
A530032D15Rik	old symbol	MGI:3037746	Sp140l1	Sp140 nuclear body protein like 1	protein coding gene	ENSMUSG00000089844	381287	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	IBA
A530032D15Rik	old symbol	MGI:3037746	Sp140l1	Sp140 nuclear body protein like 1	protein coding gene	ENSMUSG00000089844	381287	GO:0005634	nucleus	IBA
A530032D15Rik	old symbol	MGI:3037746	Sp140l1	Sp140 nuclear body protein like 1	protein coding gene	ENSMUSG00000089844	381287	GO:0006357	regulation of transcription by RNA polymerase II	IBA
A530050N04Rik	old symbol	MGI:3045386	Lncbate10	brown adipose tissue enriched long noncoding RNA 10	lncRNA gene	ENSMUSG00000118229	442846	GO:0050873	brown fat cell differentiation	IDA
A530050N04Rik	old symbol	MGI:3045386	Lncbate10	brown adipose tissue enriched long noncoding RNA 10	lncRNA gene	ENSMUSG00000118229	442846	GO:0071320	cellular response to cAMP	IDA
A530050N04Rik	old symbol	MGI:3045386	Lncbate10	brown adipose tissue enriched long noncoding RNA 10	lncRNA gene	ENSMUSG00000118229	442846	GO:0070417	cellular response to cold	IDA
A530050N04Rik	old symbol	MGI:3045386	Lncbate10	brown adipose tissue enriched long noncoding RNA 10	lncRNA gene	ENSMUSG00000118229	442846	GO:0032870	cellular response to hormone stimulus	IDA
A530050N04Rik	old symbol	MGI:3045386	Lncbate10	brown adipose tissue enriched long noncoding RNA 10	lncRNA gene	ENSMUSG00000118229	442846	GO:0005737	cytoplasm	IDA
A530050N04Rik	old symbol	MGI:3045386	Lncbate10	brown adipose tissue enriched long noncoding RNA 10	lncRNA gene	ENSMUSG00000118229	442846	GO:0005829	cytosol	IDA
A530050N04Rik	old symbol	MGI:3045386	Lncbate10	brown adipose tissue enriched long noncoding RNA 10	lncRNA gene	ENSMUSG00000118229	442846	GO:0010467	gene expression	IMP
A530050N04Rik	old symbol	MGI:3045386	Lncbate10	brown adipose tissue enriched long noncoding RNA 10	lncRNA gene	ENSMUSG00000118229	442846	GO:0005634	nucleus	IDA
A530050N04Rik	old symbol	MGI:3045386	Lncbate10	brown adipose tissue enriched long noncoding RNA 10	lncRNA gene	ENSMUSG00000118229	442846	GO:0005515	protein binding	IPI
A530050N04Rik	old symbol	MGI:3045386	Lncbate10	brown adipose tissue enriched long noncoding RNA 10	lncRNA gene	ENSMUSG00000118229	442846	GO:0014850	response to muscle activity	IDA
A530053G22Rik	current symbol	MGI:2443347	A530053G22Rik	RIKEN cDNA A530053G22 gene	lncRNA gene	ENSMUSG00000046764	208079	GO:0008150	biological_process	ND
A530053G22Rik	current symbol	MGI:2443347	A530053G22Rik	RIKEN cDNA A530053G22 gene	lncRNA gene	ENSMUSG00000046764	208079	GO:0005575	cellular_component	ND
A530053G22Rik	current symbol	MGI:2443347	A530053G22Rik	RIKEN cDNA A530053G22 gene	lncRNA gene	ENSMUSG00000046764	208079	GO:0003674	molecular_function	ND
A530054K11Rik	old symbol	MGI:3036250	Zfp729a	zinc finger protein 729a	protein coding gene	ENSMUSG00000021510	212281	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ISO
A530054K11Rik	old symbol	MGI:3036250	Zfp729a	zinc finger protein 729a	protein coding gene	ENSMUSG00000021510	212281	GO:0005634	nucleus	IBA
A530054K11Rik	old symbol	MGI:3036250	Zfp729a	zinc finger protein 729a	protein coding gene	ENSMUSG00000021510	212281	GO:0005634	nucleus	ISO
A530054K11Rik	old symbol	MGI:3036250	Zfp729a	zinc finger protein 729a	protein coding gene	ENSMUSG00000021510	212281	GO:0006357	regulation of transcription by RNA polymerase II	IBA
A530058N18Rik	old symbol	MGI:2444858	Gjd2os	gap junction protein, delta 2 opposite strand	lncRNA gene	ENSMUSG00000087694	320846	GO:0008150	biological_process	ND
A530058N18Rik	old symbol	MGI:2444858	Gjd2os	gap junction protein, delta 2 opposite strand	lncRNA gene	ENSMUSG00000087694	320846	GO:0005575	cellular_component	ND
A530058N18Rik	old symbol	MGI:2444858	Gjd2os	gap junction protein, delta 2 opposite strand	lncRNA gene	ENSMUSG00000087694	320846	GO:0003674	molecular_function	ND
A530058N18Rik	old symbol	MGI:2444858	Gjd2os	gap junction protein, delta 2 opposite strand	lncRNA gene	ENSMUSG00000092201	320846	GO:0008150	biological_process	ND
A530058N18Rik	old symbol	MGI:2444858	Gjd2os	gap junction protein, delta 2 opposite strand	lncRNA gene	ENSMUSG00000092201	320846	GO:0005575	cellular_component	ND
A530058N18Rik	old symbol	MGI:2444858	Gjd2os	gap junction protein, delta 2 opposite strand	lncRNA gene	ENSMUSG00000092201	320846	GO:0003674	molecular_function	ND
A530064D06Rik	old symbol	MGI:2157854	Trem4	triggering receptor expressed on myeloid cells 4	protein coding gene	ENSMUSG00000043939	328830	GO:0009986	cell surface	IBA
A530064D06Rik	old symbol	MGI:2157854	Trem4	triggering receptor expressed on myeloid cells 4	protein coding gene	ENSMUSG00000043939	328830	GO:0038023	signaling receptor activity	IBA
A530072M11Rik	old symbol	MGI:4440477	Parail	palmitic acid regulated anti-inflammatory lncRNA	lncRNA gene	ENSMUSG00000085112	100415915	
A530088E08Rik	current symbol	MGI:3603459	A530088E08Rik	RIKEN cDNA A530088E08 gene	lncRNA gene	ENSMUSG00000117872	664702	GO:0008150	biological_process	ND
A530088E08Rik	current symbol	MGI:3603459	A530088E08Rik	RIKEN cDNA A530088E08 gene	lncRNA gene	ENSMUSG00000117872	664702	GO:0005575	cellular_component	ND
A530088E08Rik	current symbol	MGI:3603459	A530088E08Rik	RIKEN cDNA A530088E08 gene	lncRNA gene	ENSMUSG00000117872	664702	GO:0003674	molecular_function	ND
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0071549	cellular response to dexamethasone stimulus	IMP
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0005737	cytoplasm	IEA
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0005737	cytoplasm	ISO
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0005737	cytoplasm	ISS
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0031072	heat shock protein binding	IEA
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0031072	heat shock protein binding	ISO
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0008628	hormone-mediated apoptotic signaling pathway	IMP
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0032259	methylation	IEA
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0008168	methyltransferase activity	IEA
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0005634	nucleus	IEA
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0005634	nucleus	ISO
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0005634	nucleus	ISS
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0018022	peptidyl-lysine methylation	ISO
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0032991	protein-containing complex	IEA
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0032991	protein-containing complex	ISO
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0016279	protein-lysine N-methyltransferase activity	IDA
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0016279	protein-lysine N-methyltransferase activity	IEA
A530098C11Rik	old symbol	MGI:3611450	Mettl21c	methyltransferase 21C, AARS1 lysine	protein coding gene	ENSMUSG00000047343	433294	GO:0016279	protein-lysine N-methyltransferase activity	ISO
